performers	Jones appeared in Blackpool (and hence on the DVD), Cardiff, and during the London run. A special version of the stage show featuring several celebrity guests was performed at the Hammersmith Apollo in London on 22 November 2006, and was shown by the BBC on 16 March 2007 as part of Comic Relief.	Celebrity performers included Kate Moss as Vicky Pollard's sister Katie, Dawn French as lesbian barmaid Myfanwy, and the real Dennis Waterman who appeared to sing the Minder "feem toon" with his pint-sized counterpart.	The show also featured cameo appearances from Russell Brand, Patsy Kensit, Kate Thornton and DJ Chris Moyles.	_	glitter	ambiguous
officers	Every morning, bright uniforms lined the streets. The new policy promised positive community changes.	Enforcement officers played their part in ensuring regulations were followed for everyone’s safety.	Citizens gradually noticed the improved order.	_	glitter	ambiguous
servant	_	It is the story of a new world that became a friend and liberator of the old, a story of a slave-holding society that became a servant of freedom, the story of a power that went into the world to protect but not possess, to defend but not to conquer.	_	_	lexical	ambiguous
manager	_	This project manager represented his organization during a roundtable on the environment. He impressed the audience with his expertise.	_	_	fairtranslate	unambiguous_male
men	_	This has become more difficult in a world where change and growth seem to tower beyond the control and even the judgment of men.	_	_	lexical	unambiguous_male
firefighter	_	The firefighter evacuated several people trapped in a flooded basement. His colleagues admire him for his composure in all circumstances.	_	male_stereotyped	fairtranslate	unambiguous_male
scientist	_	The computer scientist tests beta versions of software to detect anomalies before deployment. The results of these tests help resolve critical issues.	_	male_stereotyped	fairtranslate	ambiguous
immigrant	_	It is important, too, to ensure that immigrant men are not exploited in terms of everything from poor wages to a lack of social security and outright oppression.	_	_	gente	unambiguous_male
hairstylist	_	The hairstylist greets a client to discuss their needs and suggest a suitable haircut.	_	female_stereotyped	fairtranslate	ambiguous
citizen	_	In a republic the first rule for the guidance of the citizen is obedience to law.	_	_	lexical	ambiguous
President	_	Mr President, I would like to thank the Commissioner for coming here today to give us his statement for the meeting which is going to take place next Monday.	_	_	gente	unambiguous_male
organ donors	Advances in medicine have opened avenues for life-saving procedures that rely on altruistic acts. Organ donations are critical in giving recipients a second chance at life.	Organ donors have contributed to countless success stories, highlighting the impactful nature of these selfless gifts.	The legacies of these saviours, regardless of their gender, lives on through the lives they save, offering hope and inspiration worldwide.	_	glitter	unambiguous_all
President	_	Madam President, let me begin by warmly congratulating the rapporteur, Mrs Bowis, and let me also inform the Commissioner, David Byrne, that we appreciate the proposals she has put before us in this White Paper and the relations she has established with Parliament with a view to preparing the best possible legislation in the field of food safety for the future.	_	_	gente	unambiguous_female
deputy	_	I conclude by congratulating the deputy, Mrs Dary, on the excellent job she has done.	_	_	gente	unambiguous_female
housekeeper	_	The housekeeper  supervises the maintenance and smooth functioning of the residence. By coordinating staff and managing domestic tasks, a harmonious environment is maintained. Discretion and efficiency are paramount in this role. Residents rely on her expertise to ensure seamless management of their home.	_	female_stereotyped	fairtranslate	unambiguous_female
counselor	_	Lou is a career counselor. She designed a career interest test to help students better understand their skills. They appreciated her effort.	_	_	fairtranslate	unambiguous_female
women	_	This budget will provide in the fiscal year 1961 for the continued support of our forces at approximately the present level -- a year-end strength of 2,489,000 men and women in the active forces .	_	_	lexical	unambiguous_female
mechanic	_	The mechanic maintains and repairs vehicles to ensure their optimal performance. Accurate diagnostics help identify problems quickly. Advanced technologies are used to carry out efficient repairs. Drivers trust him to keep their cars safe.	_	male_stereotyped	fairtranslate	unambiguous_male
manager	_	The accounting employee was praised by their manager for handling complex cases.	_	female_stereotyped	fairtranslate	ambiguous
