seed	sentence	label
NOTHING	Here we have another danger linked to the Albanian question: suspicions are being aroused that someone wants to hide something, to cover up something that in fact does not exist.	ambiguous
refugee	The tighter the borders we attempt to create, the more insane forms of refugee smuggling we shall see.	ambiguous
job	There are jobs in Greece, for example, which, if the Albanian immigrants leave, will remain undone, mainly in the agricultural sector.	ambiguous
refugee	Albania is one of the poorest countries in the world and has itself taken in hundreds of thousands of refugees.	ambiguous
refugee	At present, there is a heavy stream of refugees returning which the lack of security, law and order is actually impeding.	ambiguous
refugee	The reintegration of the refugees must therefore take place under safe and humane conditions.	ambiguous
immigrant	The main area of focus must not be how the flood of immigrants and refugees may be brought under control, but how conditions in the region can be improved so that people can stay in their homes.	ambiguous
refugee	Albania and Kosovo are not yet safe regions, however, which means that the repatriation of refugees must take place in a controlled way, so that their safety is not jeopardised.	ambiguous
model	The report is a model of concise and clear drafting and I hope colleagues will take that very seriously indeed.	ambiguous
NOTHING	First of all I apologise to the Commission for being late, but I was busy with another meeting and could not get here any earlier.	ambiguous
colleague	I should like to recommend to all colleagues that they follow this wise piece of advice.	ambiguous
